ticker,GICS,volatility63Days,return21Days,IR21Days,return252Days,IR252Days,medianDollarVolume21Days,shortInterestFloat,Sales,Operating Income,SG&A,R&D,Interest Expense,Operating Expense,Earnings,Dividend,Depreciation,Operating Cash Flow,Capital Expenditure,Short Term Debt,Long Term Debt,Long Liabilities,Assets,Equity,Cash,Working Capital,ROA,Profit Margin,Operating Margin,R&D/Sales,Sales Variability,Earnings Variability,Sales Growth,Earnings Growth,FCF,Accrual Ratio,outstandingShares,Market Cap,Operating Income Before Depreciation,Income Tax,Minority Interest,Preferred Stock,Sales Growth (1Y),Sales Growth (2Y),Sales Growth (3Y),Debt/Equity,ROE,EBIT,TEV,EBIT/TEV,E/P,S/P,B/P,CF/P,FCF/P,EBIT/P,Sales Growth (4Y),Sales Growth (5Y),Earnings Growth (1Y),Earnings Growth (2Y),Earnings Growth (3Y),Earnings Growth (4Y),Earnings Growth (5Y),Market Leverage,Size (Assets),Size (Market Cap),Earnings Yield,Volatility,Book Leverage,Profitability(ROA),Profitability(ROE),Accrual,Neg Sales Yield,Book Yield,Dividend Yield,Variability,prof_low
UHS,35102020,0.017417953,-0.027572789,-1.586593987,0.060763194,0.359497613,82295372.25,0.032180607,159.478832,16.06853619,0,-0.508533802,1.099855101,136.6737832,11.4308421,0.784553659,6.736512614,15.74118916,9.948755483,1.50041425,59.9194119,94.39057877,172.8599834,77.16721242,1.393971673,2.047395484,0.066127752,0.071676234,0.100756545,0,0.114544534,0.289667323,0.05034855,-0.29158525,5.792433682,0.032618356,74465155,10793724217,22.8050488,3.550629175,1.302192238,0,0.202677608,0.108737642,0.107619344,0.795931643,0.148130815,26.35567798,206.2780467,0.615543719,0.078860587,1.100233405,0.532371248,0.108597373,0.108597373,0.181825995,0.098241666,0.094993246,-0.03424631,0.179794485,0.103047625,0.091278635,0.093053291,-0.38093979,-0.416698213,-0.476203926,0.240225786,-0.535851401,-0.33238342,0.257109835,0.01249875,0.637591795,-0.875098907,0.33430064,-0.53027749,-0.914535081,1
FIVN,45103010,0.036472313,0.012194004,0.537505423,-0.383205766,-0.741221828,131184845.8,0.084042981,9.608031261,-0.807365083,5.894787907,1.777408756,0.11697762,9.818242625,-1.096025769,0,0.597153719,0.634108308,0.689324878,0.146939426,11.34750776,14.12178502,17.22960826,3.107823238,6.92536318,6.390900919,-0.063612924,-0.114073918,-0.084030231,0.184203426,0.247101316,,1.469900446,0.024848063,-0.055216571,-0.060408175,69521562,7675180445,-0.210211364,-0.125207841,0,0,0.317902728,0.309001627,0.27886739,3.698552428,-0.352666701,-0.335419205,114.969084,-0.959645301,-0.00992777,0.087029269,0.028150573,0.005743735,0.005743735,-0.003038217,0.265355974,0.247536935,,,,,,-0.524427577,-0.521829108,-0.568304847,-0.899555146,0.960147942,-0.068038761,-1.295034893,-2.167158094,-0.94837095,0.737773363,-0.915985861,-0.764662969,0.367528725,0
CFG,40101015,0.025552161,-0.10591716,-2.864688388,0.04658636,0.302728096,245338409,0.032181144,16.26064923,10.3136257,5.856922098,-0.508533802,0,5.94702353,4.984950145,1.8325559,0,10.59621961,0.386926945,0.058869101,13.87897926,400.3640465,452.343108,47.23656666,25.00994888,0,0.011020285,0.306565259,0.634268998,0,0.055490164,0.391001641,-0.16146726,0.050795909,10.20929266,-0.011549513,423031985,19176039880,10.3136257,1.414862845,0,4.742494778,-0.066800275,-0.053689449,0.001675726,0.295064806,0.105531593,11.72848854,39.00039426,2.700280314,0.109970222,0.358717168,1.04205971,0.233757326,0.233757326,0.258735684,0.05182582,0.072231721,0.306130881,0.267975275,0.100301957,0.095466745,0.177452227,1.850285128,1.197652592,-0.228646397,0.639581845,0.102782985,-0.377997877,-0.402165005,-0.172908891,-0.115404076,0.305286104,1.598145291,0.985980796,-1.140978124,0
SPNT/PB,40301050,0.007721101,-0.013888889,-0.985679895,,,491415.87,4.20E-05,12.97745739,-1.898727191,1.55407849,-0.508533802,0.239891864,14.87618458,-2.036974316,0.101201928,0,0.31264955,0,0.400330272,5.244326569,53.97452899,68.28320865,13.06202617,18.5190282,0,-0.029831262,-0.156962512,-0.146309646,0,,,0.011562066,0.024848063,0.31264955,-0.03440998,159960144,4202152983,0,-0.068151658,-0.004378612,1.251032101,,,,0.432142515,-0.155946274,-0.068151658,14.64228213,-0.980581527,-0.077539944,0.494002946,0.497222161,0.011901391,0.011901391,-0.002594277,,,,,,,,0.007764331,-0.43433066,-0.670874844,-1.361868355,-1.297172446,-0.36551407,-0.890890024,-1.310957713,-0.50514074,0.089931002,0.247143506,-0.597840331,0.072391239,0
ENB/,10102040,0.008864916,0.026395577,3.218843464,0.335548718,2.27431022,400475524.8,,24.68650587,3.823035919,0,-0.508533802,1.34071984,18.9019906,3.072040754,3.544507048,1.961479346,4.752118114,3.359628581,2.948743223,34.74125185,51.80778709,83.48496796,26.9724002,0.223755545,-2.423854115,0.036797532,0.124442105,0.154863387,0,0.16298697,0.739114019,-0.959414184,-0.272483591,1.392489533,0.020118008,2025603109,1.16573E+11,5.784515265,0.752394795,1.249876787,3.454903894,0.272805781,0.006615005,-0.013514892,1.39735414,0.113895713,6.53691006,99.72102021,-0.134361924,0.053380378,0.42895753,0.468677675,0.082573729,0.082573729,0.113586621,,,-0.07139922,0.612784806,0.097761961,,,-0.29418995,0.996421804,2.647821795,-0.086865034,-1.20736896,-0.277611255,-0.093780479,-0.136505134,0.424479622,0.193473757,0.176363414,1.902421593,-0.316545422,0
DASH,25502020,0.065088663,0.130959274,1.807381612,-0.215910612,0.011991253,487548584.1,0.061340712,15.38414701,-1.201885997,8.6375714,0.658503633,0.005890707,16.04376388,-1.529833261,0,0.54226912,1.494980338,0.741300474,0.088769511,1.119641257,6.213865798,19.53501957,13.32115377,10.29726332,7.611269719,-0.078312348,-0.099442189,-0.078124968,0.094040987,,,0.011562066,0.024848063,0.753679864,-0.116893311,351113011,41146933759,-0.659616877,0.011781413,0,0,,,,0.090713672,-0.114842399,-0.647835464,108.1011474,-0.996713934,-0.013054299,0.131275254,0.113671421,0.012756893,0.012756893,-0.005528078,,,,,,,,-0.544616699,-0.471085102,0.420226828,-0.939690568,3,-0.396608345,-1.470890562,-1.132058378,-1.911357747,0.667340248,-0.703924819,-0.764662969,0.072391239,0
ET,10102040,0.019015692,0.066730219,2.528252574,0.493172634,1.419619297,240955422.4,0.040125495,24.88156791,2.41111602,0.297682733,-0.508533802,0.851187959,21.10019342,1.198399291,0.737335901,1.370258475,2.948281074,1.012444105,0.224157394,16.00870827,22.05128205,35.21754556,8.360264473,0.358329302,0.638606676,0.034028473,0.048164139,0.096903701,0,0.246244948,1.416451498,-1.291207612,-0.367227281,1.935836969,-0.020939497,3084700000,34517793000,3.781374495,0.037907185,2.845992582,1.960006451,0.516642348,0.118592412,-0.11185354,1.941668917,0.143344663,3.81928168,31.8705354,0.519956839,0.107095558,2.223553879,0.747119256,0.263474627,0.263474627,0.341312036,-0.095589113,-0.049169097,-0.071396006,0.300360901,0.002997626,0.063289589,0.074407093,0.088113351,0.449465111,0.224446357,0.60267963,-0.410409429,-0.228039949,-0.126907948,-0.008332365,-0.275489209,-2.663260226,0.866798707,2.088729844,0.637586325,0
KIM/PM,60101070,0.006608894,0.026442649,3.378648958,-0.016058485,-0.161743664,416225.72,0.00035291,2.92752172,1.092781484,0.200004231,-0.508533802,0.38962066,1.834740236,1.712288718,0.768082846,0,1.203590492,0,0,12.34205799,13.48168812,30.06621884,16.23166623,0.600426748,0,0.056950584,0.5848936,0.373278694,0,0.071084537,1.135795292,-0.891311919,-0.047764806,1.203590492,0.016919262,618002532,15406803123,0,0.004055486,0.352832067,3.24E-05,0.123986237,-0.004119649,-0.006196688,0.760369134,0.105490631,0.004055486,37.02449573,-0.923159838,0.068683864,0.117429672,0.6510897,0.0482788,0.0482788,0.000162675,,,-0.295507072,0.373909879,0.15315644,,,-0.409310953,-0.365061779,-0.339964436,0.109586636,-1.384494204,-0.335622134,0.147319341,-0.173087173,0.369945805,0.689380383,0.628679838,0.569509751,-0.483959907,0
ADBE,45103010,0.028273557,-0.114911027,-3.107092371,0.002483315,0.166623353,1598419549,0.016033448,33.68985033,12.37260489,16.93639984,1.506543375,0.231635465,19.63712637,10.07422513,0,1.680119078,15.08075962,0.811814993,1.245267143,8.567522087,25.66470341,54.6403029,28.9755995,9.888514935,0.586874211,0.184373523,0.299028492,0.367250218,0.162376836,0.162119411,0.360454646,1.254258559,0.587367029,14.26894462,-0.076769697,470900000,2.12908E+11,14.05272397,2.062356331,0,0,0.191972826,0.189663819,0.204930144,0.338656987,0.34767961,16.1150803,452.0542743,-0.494797122,0.0222817,0.074513636,0.064086877,0.033354919,0.033354919,0.035642581,0.216241229,0.224364264,-0.123867833,0.235474479,0.230572757,0.279638934,0.30972011,-0.543608432,-0.300399316,3,-0.486080441,0.31644573,-0.374027893,1.671735957,0.881009238,-1.227310335,0.757696412,-0.826876711,-0.764662969,-0.614126355,0
BMY,35202010,0.010157227,0.068538753,7.238404347,0.185452652,1.057912311,1080716424,0.022300343,21.16276544,4.771614457,7.711906232,2.814930014,0.58897715,11.58351926,2.817250921,2.016832147,4.807631724,7.296394452,0.47474717,3.554990758,17.69963031,32.98937153,47.61275416,14.59334566,7.093807763,3.373382625,0.059170089,0.133123005,0.225472161,0.267807876,0.123176603,21.50819087,0.301402156,-0.688156967,6.821647283,-0.084103439,2129064271,1.55486E+11,9.579246181,0.443255952,0.030036969,0,0.120789201,0.135092223,0.141439798,1.456459785,0.19305038,10.02250213,87.22085028,0.460559201,0.038576625,0.289781808,0.199826724,0.09990955,0.09990955,0.137238151,0.133704951,0.121971226,,0.866112326,-0.035833648,0.503674953,-0.00470393,-0.437024125,0.383754989,3,-0.276901612,-1.105906861,-0.272228443,0.173872261,0.208005382,-1.352339632,0.415021079,-0.490290555,0.43123664,1.600867317,1
MS/PO,40203020,0.012723621,0.002515936,0.242620885,,,3322236.06,,0,0,0,0.003990603,0,0,0,0,0,0,0,134.3150997,116.4347578,637.1270655,696.4290598,54.21709402,150.3435897,0,0,,,,,,0.011562066,0.024848063,0,0,1756153374,37774859075,0,0,0.668945869,4.415954416,,,,4.624922492,0,0,127.0011681,-0.9244801,0,0,2.520552953,0,0,0,,,,,,,,3,3,0.3206383,-0.772111831,-0.904413651,0.016326712,-0.534005522,-0.632221591,0.081497784,0.839457026,3,-0.764662969,0.072391239,0
AZTA,45301010,0.032187741,-0.039295236,-0.65215693,-0.140651243,-0.144193066,34992912.54,0.024608034,7.377179352,0.125111711,3.068144581,0.064829401,0.040631805,6.509660913,29.67775672,0.299659989,0.742406728,0.221839087,0.957643538,0.082139331,0.649537074,9.25945196,55.48501828,46.22556632,36.77219243,32.35319779,0.534878741,4.022913814,0.016959288,0.046202152,0.266341348,2.621760626,-1.216565782,3,-0.73580445,0.548140059,74983621,6214642508,0.867518439,-0.322740109,0,0,-0.234836053,-0.195621692,-0.093517913,0.015828392,0.642020403,0.54477833,46.83948398,-0.784291087,0.358081042,0.089010369,0.557740906,0.00267663,0.00267663,0.006573098,-0.058512442,-0.041148157,22.80961545,1.208657298,2.466008869,1.051908095,1.132054292,-0.528793039,-0.495492825,-0.611439367,2.96572736,0.623756888,-0.400005381,2.619982125,2.162089721,2.580588944,0.734619742,0.397208297,-0.608094146,1.674310073,0
STOR,60101010,0.015097745,-0.031605823,-1.288043036,-0.100478251,-0.368391551,68581928.87,0.016064386,3.028298573,1.634134751,0.250928905,-0.508533802,0.639677788,1.394163821,1.102734613,1.492831025,0,2.278133269,0,0,16.69292335,17.6149242,36.84013629,19.22521209,0.150558358,0,0.029932968,0.364143293,0.539621412,0,0.056023386,0.303538234,-0.535717179,-0.445736063,2.278133269,-0.031905383,279119214,8158654625,0,0.003029418,0,0,0.115223263,0.018758477,0.03954371,0.868282923,0.057358775,0.003029418,45.77236499,-0.923682359,0.037726124,0.103602414,0.657721933,0.077938189,0.077938189,0.000103641,0.044835437,0.032015183,0.393691866,-0.07437263,0.030151022,0.031321248,0.055054225,-0.396453102,-0.440117551,-0.554026254,-0.287819535,-0.718016016,-0.325794314,-0.175904274,-0.382574893,-0.462441113,0.711391347,0.645125396,1.446944797,-1.205926453,0
CERN,35103010,0.002847025,0.004501878,2.007792475,0.278805312,1.327592962,253334675.3,0.032797298,19.45506506,3.452898368,11.50150051,0.722190097,0,13.59390896,1.983830417,0.935602248,2.408257727,5.688715365,0.853693288,0,5.437419011,11.69521084,24.88469508,13.18948423,2.972004751,3.674831948,0.079720905,0.101969868,0.17748069,0.099172903,0.044393779,0.493677598,-0.259183721,-0.647719512,4.835022077,-0.114576114,293974696,27504272558,5.861156095,0.479679257,0,0,0.093466046,0.039919519,0.056370658,0.412254104,0.150410007,6.340835352,96.02541426,-0.128565369,0.021203831,0.207942123,0.140973538,0.060802858,0.060802858,0.06777293,0.061587149,0.061731204,-0.24071474,0.110248038,0.010657777,-0.058691549,0.005264136,-0.525212722,-0.466956405,0.017313882,-0.499917108,-1.535313425,-0.367325328,0.419730702,0.022418639,-1.871853009,0.545297845,-0.636225356,-0.331623668,-1.112598456,0
DEN,10102020,0.031579765,0.038049941,1.124795139,0.671702128,1.302282417,40905486.43,0.080628319,26.46137275,10.34053277,1.24466181,-0.508533802,0.149885953,13.36016914,2.160036763,0,2.760670843,6.692920246,5.422428942,0.090752296,0.990174799,17.31909616,39.36570288,22.04660672,0.010018992,-5.517266773,0.054871033,0.081629807,0.390778395,0,,,0.011562066,0.024848063,1.270491304,0.022596966,50349390,3955951572,13.10120361,-0.108133389,0,0,,,,0.049029182,0.097975928,12.99307022,79.6409081,1.041965054,0.027491877,0.336787231,0.280598278,0.08518417,0.08518417,0.165369355,,,,,,,,-0.49948756,-0.515196308,-0.673171572,-0.419197123,0.576023342,-0.400005381,0.122440754,-0.205793951,0.466742146,0.340195345,-0.290006059,-0.764662969,0.072391239,0
COP,10102020,0.021888802,0.023039928,0.909821315,1.033178856,2.301970634,876457449.2,0.011293125,40.56997222,12.45667056,0.654396678,-0.508533802,0.70104689,22.02995842,9.719223359,1.986016279,6.083343244,15.05003921,5.505668457,0.887254437,13.45108322,33.72331735,71.36891122,37.64559386,5.464263533,4.560181857,0.136182873,0.239566922,0.307041634,0,0.415210198,1.529098756,0.483574763,-0.009571257,9.544370755,0.002449983,1293449547,1.29345E+11,18.5400138,4.561004334,0,0,1.093300588,0.23304328,0.087136815,0.380876915,0.258176917,23.10101814,108.8740741,1.633003762,0.097192234,0.405699722,0.376455939,0.150500392,0.150500392,0.231010181,0.126684733,0.14154732,,0.744663126,0.162571371,,,-0.467999387,0.301822278,3,0.475550123,-0.184835293,-0.37018288,1.095210033,0.491460267,0.123266314,0.230496774,-0.052313429,0.095358065,1.597101062,1
VNO,60101040,0.020390733,0.051996286,2.463551008,0.041276658,0.283391512,71795523.84,0.067641596,9.408473951,2.082100539,0.781868311,-0.508533802,1.254293345,7.326373412,1.027609312,2.452572795,0,3.687760507,0,0,48.62319437,53.67286683,91.08801904,26.04900593,9.303445151,0,0.011281498,0.109221678,0.221300558,0,0.349262152,2.918983199,-1.102798625,-1.835871306,3.687760507,-0.029204183,191743490,8689814967,0,-0.026420598,5.208724315,6.157421969,0.624463322,0.041928972,-0.058360387,1.866604603,0.03944908,-0.026420598,96.0058955,-0.927797142,0.022674521,0.207600926,0.574779478,0.081371591,0.081371591,-0.000582979,-0.039887232,-0.028922847,,-0.742949847,-0.323418799,0.031116184,-0.287622151,-0.17203414,-0.375150951,-0.538339331,-0.481037774,-0.302451937,-0.234876133,-0.399040002,-0.46052454,-0.416389711,0.545840982,0.439457845,1.578800967,2.332472464,0
ATH/PD,,0.010083369,0.020677375,1.618725398,-0.091208224,-0.890804015,1316731.66,0.000162738,0,0,0,0.003990603,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,0.011562066,0.024848063,0,,191900000,4169987000,0,0,,,,,,,,0,,0.016562245,0,0,0,0,0,0,,,,,,,,0.076858686,0.153042109,-0.671824812,-0.772111831,-1.111705582,3,-0.00821434,1.41E-16,-0.000639409,0.839457026,-0.985789189,-0.764662969,0.072391239,0
FND,25504030,0.03669062,-0.171525008,-2.965378448,-0.261958998,-0.537508276,96153854.93,0.042314922,34.23631468,3.18195377,10.71313613,-0.508533802,0.073156624,29.90234905,2.590685955,0,1.152011865,1.836608306,4.304511348,1.034480514,12.53137931,23.16341048,36.20441886,13.04100838,0.295967045,2.130975739,0.071557176,0.075670702,0.092940896,0,0.258179671,0.318863385,1.407948789,0.192622405,-2.467903042,0.139722972,105842162,8573215122,4.333965634,0.501823177,0,0,0.37472054,0.302593156,0.260666337,1.040246232,0.198656874,4.835788812,94.26989278,-0.306178217,0.031983777,0.422670552,0.161000103,0.022674177,0.022674177,0.059701096,0.240879669,,0.181507243,0.317707642,0.330173382,0.212413278,,-0.481819474,-0.49846417,-0.54178291,-0.361534355,0.977287732,-0.310133439,0.322064416,0.232406927,2.463564764,0.203481704,-0.586566654,-0.764662969,-0.150388124,1
LULU,25203010,0.020434932,-0.207629988,-7.25550741,-0.074636047,-0.093179593,497482209.5,0.021533334,48.06106938,10.56885782,17.08398337,-0.508533802,0,35.77084871,7.498690481,0,1.721362845,10.68441512,3.030959093,1.459338419,5.343731661,17.00614634,38.16349569,21.15734935,9.728132625,9.33933811,0.196488564,0.156024212,0.219904758,0,0.357578858,0.634954615,1.306096645,0.453779585,7.653456029,-0.004055329,129293915,40845240688,12.29022067,2.756599749,0,0,0.429129769,0.257545495,0.250307159,0.321546427,0.354424855,15.04682042,312.9849375,-0.345014637,0.023736794,0.152135321,0.066972712,0.033821073,0.033821073,0.047630086,0.253535871,0.229934735,0.666987272,0.233158184,0.27434834,0.409054293,0.276790033,-0.544398772,-0.488493584,0.411316833,-0.467401329,-0.298981833,-0.375586169,1.816673524,0.910367051,0.012360503,0.634134083,-0.819720875,-0.764662969,0.607452826,0
BAC/PO,40101010,0.010134131,-0.027403414,-1.699305128,-0.117405077,-1.204326122,2628654.92,2.72E-05,11.20351539,5.611873485,5.099411085,-0.508533802,0,5.362425422,3.667582041,0.969690601,0.229216486,-0.074782169,0,29.19666915,35.30132527,362.2981919,394.8041355,29.19740067,70.91927677,0,0.009289624,0.327359932,0.500902912,0,,,0.011562066,0.024848063,-0.074782169,0.00947904,8062102236,1.74545E+11,5.841089971,0.208865374,0,3.308542934,,,,2.209032069,0.125613307,6.049955345,18.53726058,3,0.169403328,0.51748339,1.348609731,-0.003454142,-0.003454142,0.279443665,,,,,,,,3,3,3,1.402527837,-1.107720195,-0.203690912,-0.422869665,-0.085505814,0.243101191,0.052553582,2.358279437,1.174889599,0.072391239,0
HUBB,20104010,0.016397076,0.013344362,0.707796924,0.02060802,0.201945945,63690207.24,0.018102647,80.40709451,10.57501518,10.829354,-0.508533802,0.962485787,67.18811673,9.186073693,4.036738385,2.643962604,8.185854323,1.683268127,0.691176471,28.01286765,54.14154412,95.03125,40.68566176,6.827205882,17.73897059,0.096663715,0.114244567,0.131518434,0,0.110783582,0.27594627,-0.380290231,-0.198541172,6.502586197,0.028237948,54196078,9959613254,13.21897778,1.768226589,0.204044118,0,0.191100135,-0.007773119,-0.012775828,0.705507613,0.225781597,14.98720437,205.8508824,-0.046925489,0.049986797,0.437542006,0.22139447,0.044544019,0.044544019,0.08155414,0.0382444,0.048717214,0.41506922,0.11502847,0.103879336,0.206429794,0.115989194,-0.479188884,-0.486539784,-0.500837984,-0.130428617,-0.616002691,-0.340618429,0.622424984,0.3504638,0.562912419,0.179808531,-0.436810278,0.186559846,-0.94457262,0
JEF,40203020,0.021842263,0.007600851,0.440320509,0.137542602,0.582751215,53477804.51,0.023699087,30.66188549,10.66223171,0,-0.508533802,3.425903774,19.38961463,5.25779339,0.909638248,0.610039146,6.764126344,0.625087557,90.46508435,35.40941063,185.1233067,225.217488,39.3527428,59.95489757,0,0.023345405,0.171476519,0.347735684,0,0.295602115,0.616874814,-0.736302735,2.271832362,6.139038787,-0.003912864,243541431,8655462458,11.27227086,1.563646333,0.272520267,0.468918224,0.074218621,0.309440009,0.283067911,3.19862063,0.133606784,12.83591719,102.2010359,0.589352539,0.147940163,0.862742979,1.107280326,0.19032432,0.19032432,0.361168182,0.236103617,0.010460451,0.171688253,0.261717623,0.197500868,0.855297401,0.724950555,0.85092381,-0.037017274,-0.539353874,1.127004034,-0.188489195,-0.113568064,-0.254714187,-0.050715233,0.014789325,-0.497049008,1.759869036,0.343688648,0.273489682,0
CTRA,10102020,0.03212641,0.074224335,1.741259307,0.735805647,1.540987359,328304820.5,0.036824425,6.709370526,3.121902005,0.334118468,-0.508533802,0.11848217,2.169831804,2.1369926,1.583830678,1.417636717,3.853522328,1.498326796,0.125307125,4.105651106,10.51474201,24.97174447,14.3955774,1.78992629,1.152334152,0.085576424,0.318508658,0.465304754,0,0.467617647,1.008420443,0.8007531,2.269633753,2.355195531,-0.008737993,806739011,21757751127,4.539538722,0.627440154,,0.061425061,0.748250378,0.235225381,0.074901017,0.29390681,0.148447856,5.166978876,,0.016562245,0.079235914,0.248771618,0.533762603,0.142881807,0.142881807,0.191582457,0.160136922,0.175631001,2.148506042,0.368258762,0.095390813,0.724408585,,-0.453196061,-0.350909528,-0.152399918,0.245043878,0.618941641,-0.378103337,0.48978285,0.013878628,-0.067471885,0.480303283,0.3377507,1.778382198,1.464633953,0
LIN,15101040,0.021953533,0.105140123,3.126656346,0.131754322,0.661572562,725143705.4,0.004648074,61.35326058,10.71323138,6.46307449,-0.452670593,0.127395398,41.79509855,7.771140232,4.303577616,8.844930648,18.57603418,5.739522085,7.084335465,25.09336931,75.04155179,161.8407931,84.00891652,8.728808588,-4.397645725,0.048017191,0.126662221,0.174615518,0.004501511,0.094291363,0.318007763,0.136884228,-0.350747753,12.8365121,-0.031298486,503281693,1.60763E+11,19.55816203,2.633115737,2.790324788,0,0.169326797,0.088889161,0.100706926,0.383027256,0.092503755,22.19127776,345.669221,-0.150681652,0.024328148,0.192071066,0.262996326,0.058153693,0.058153693,0.069471489,0.110451718,0.104292287,0.412747166,0.340747913,-0.099172191,0.142679156,0.078469392,-0.493225267,0.20359036,3,-0.459810084,-0.179753121,-0.369987047,0.040445233,-0.229610883,-0.452094438,0.570562239,-0.333652589,-0.181244453,-0.99715952,1
CTVA,15101030,0.015377198,0.120467836,5.414568118,0.240656428,0.975788898,261977494.4,0.008517613,21.80418327,1.964835199,5.945797713,0.39775752,0.043432042,18.14913911,2.333507698,0.545402328,1.690208961,2.609088576,0.83487361,1.392803393,1.578875359,22.84443836,58.32945683,35.15665618,3.175537009,8.516896976,0.040005648,0.107021101,0.090112763,0.073029817,0.356979593,3.178067702,-0.224163109,2.321428637,1.774214965,0.009588513,725320000,41691393600,3.65504416,0.632198138,0.328362293,0,0.133061156,0.065494485,,0.084526775,0.066374563,4.287242297,57.60450404,-0.027406982,0.040596863,0.37933513,0.611632849,0.045391242,0.045391242,0.074586679,,,0.737176323,,,,,-0.450230717,-0.150459768,0.436306529,-0.250967705,-0.696075562,-0.397171792,-0.055400378,-0.343334833,0.244967534,0.272465335,0.530840994,-0.353772093,2.572860258,0
TFSL,40102010,0.011787074,-0.015351759,-0.900045202,-0.116454871,-0.459993897,3034063.2,0.023259841,1.459003441,0.405153713,0.478970931,-0.508533802,0,0.959299079,0.233004004,0.206061192,0.094550648,0.286446914,0.00350696,9.55958683,3.191740191,45.85446166,52.2949896,6.440527939,1.329427588,0,0.00445557,0.159700792,0.277692089,0,0.106909057,0.229722488,-0.86079013,-0.888490799,0.282939954,-0.00095489,277472357,4606041126,0.499704362,0.053825068,0,0,-0.164116945,-0.112661825,-0.05942227,1.979857419,0.03617778,0.553529429,28.02189943,-0.686385579,0.014036386,0.087891774,0.387983611,0.017255838,0.017255838,0.033345146,-0.02378203,-0.002916846,-0.267566012,-0.115219896,-0.079997302,-0.075696766,-0.054087378,0.185756106,-0.401879472,-0.65894669,-0.591925988,-0.977943996,-0.224562082,-0.480701576,-0.474762451,0.065218347,0.736400381,-0.023728935,-0.227118511,-1.000355299,0
ALSN,20106010,0.018995573,-0.008940902,-0.216093318,-0.075677494,-0.153676273,31225054.32,0.035604878,23.97197772,6.678145459,4.619808808,0.367464994,1.113862992,15.84312173,4.344628136,0.767826017,1.45071053,6.438515817,1.659698037,0.101010101,25.41414141,38.86868687,45.72727273,6.858585859,1.464646465,2.585858586,0.095011748,0.181237785,0.278581331,0.070588816,0.164838599,0.368043314,0.667203872,0.282369692,4.77881778,-0.009495201,97064390,3810747951,8.128855989,1.251197132,0,0,0.334876607,0.040345385,0.047760009,3.72017673,0.6334583,9.380053121,63.31050505,0.861332059,0.110662968,0.610595459,0.174696532,0.163996837,0.163996837,0.238921373,0.093924405,0.161279929,0.752152318,-0.047476394,-0.046351874,0.022621986,0.234536503,-0.292017292,-0.492978165,-0.673171572,0.648474672,-0.411989003,-0.066069414,0.60266178,2.124824266,-0.080381142,-0.095667165,-0.552604421,0.082250028,-0.594213933,0
POWI,45301020,0.028078081,0.029091717,1.020051495,0.153218132,0.557212006,34294658.44,0.033708532,11.65429905,3.045765724,3.11571541,1.03650699,0,8.025630614,2.798873672,0.580428476,0.582902713,4.054168387,0.834531943,0,0,1.640773953,15.29264478,13.65187083,7.387542216,8.705591695,0.183020904,0.240158045,0.261342678,0.124500857,0.225562132,1.032838608,0.220213673,0.38468347,3.219636443,-0.027514062,58778000,5447545040,3.628668437,0.263926045,0,0,0.288725978,0.257528746,0.200476204,0,0.205017591,3.892594482,85.29245778,-0.374388784,0.030199327,0.125747724,0.147301153,0.043743725,0.043743725,0.042000372,0.132344368,0.113246789,0.800292634,-0.088689259,0.384134166,0.582478755,0.259757441,-0.546871349,-0.521829108,-0.634094294,-0.384441432,0.301098499,-0.400005381,1.655553983,0.260091132,-0.387575676,0.676139265,-0.620535141,-0.493463425,0.233870534,0
TDG,20101010,0.021441164,0.019175236,0.723701915,0.060611843,0.347392207,220265866.6,0.024363678,85.45547961,33.73876807,11.23664819,-0.508533802,17.94819123,47.34007959,15.1388355,0.777027027,4.376631949,15.45361626,1.736138961,7.589134126,330.5263158,368.9983022,319.8811545,-49.21901528,71.57894737,89.35483871,0.047326438,0.177154649,0.394811055,0,0.137064343,0.631495083,-0.148507392,-0.363761969,13.7174773,0.004443395,55462081,36995426510,38.11540002,1.645150133,0.101867572,0,0.081835727,-0.098229262,0.0448231,,,39.76055015,933.6783701,-0.411191826,0.022695544,0.128111477,-0.073787202,0.023167451,0.023167451,0.059607445,0.069786816,0.073624376,2.764707708,-0.121006366,0.000946439,0.001112298,0.075261313,-0.40974108,-0.372656935,0.297619076,-0.48076791,-0.219980305,3,0.03218145,1.41E-16,0.157250994,0.672376517,-1.168754995,-0.714218853,-0.533679265,0
RYAN,40301010,0.026642341,-0.055284949,-0.988553459,,,20089826.68,0.068316357,0,0,0,0.003990603,0,0,0,0,0,0,0,0.154917632,7.75595655,18.40670753,20.76940872,1.407476119,2.674418164,2.02682104,0,,,,,,0.011562066,0.024848063,0,0,110063552,4269365182,0,0,0.954660932,0.000564135,,,,5.620609882,0,0,44.98168109,-0.9244801,0,0,0.036284509,0,0,0,,,,,,,,-0.424350422,-0.512447446,-0.668889845,-0.772111831,0.188375389,0.107004986,-0.534005522,-0.632221591,0.081497784,0.839457026,-0.895816614,-0.764662969,0.072391239,1
